code,name,city,country,timezone,city_code
XJD,Al Udeid AB,Ar Rayyan,QA,Asia/Qatar,XJD
XJH,Hong Kong Harbour,Wan Chai,HK,Asia/Hong_Kong,HKG
XJM,Mangla Airport,Jhelum,PK,Asia/Karachi,XJM
XKA,Kantchari,Diapaga,BF,Africa/Ouagadougou,XKA
XKH,Xieng Khouang Airport,Muang Phonsavan,LA,Asia/Vientiane,XKH
XKO,Kemano,,CA,America/Vancouver,XKO
XKS,Kasabonika,,CA,America/Winnipeg,XKS
XKY,Kaya,Kaya,BF,Africa/Ouagadougou,XKY
XLB,Lac Brochet,,CA,America/Winnipeg,XLB
XLF,Leaf Bay,,CA,America/Montreal,XLF
XLO,Long Xuyen,Lap Vo,VN,Asia/Ho_Chi_Minh,XLO
XLS,St Louis,Saint-Louis,SN,Africa/Dakar,XLS
XLU,Leo,Leo,BF,Africa/Ouagadougou,XLU
XLW,Lemwerder,Lemwerder,DE,Europe/Berlin,XLW
XMA,Maramag,Maramag,PH,Asia/Manila,XMA
XMC,Mallacoota,Eden,AU,Australia/Melbourne,XMC
XMD,Madison,Madison,US,America/Chicago,XMD
XMG,Mahendranagar,Banbasa,NP,Asia/Kathmandu,XMG
XMH,Manihi,Tiarei,PF,Pacific/Tahiti,XMH
XMI,Masasi,Masasi,TZ,Africa/Dar_es_Salaam,XMI
XML,Minlaton,Honiton,AU,Australia/Adelaide,XML
XMN,Xiamen Gaoqi International Airport,Yingcun,CN,Asia/Shanghai,XMN
XMP,Macmillan Pass,,CA,America/Whitehorse,XMP
XMS,Macas,Macas,EC,America/Guayaquil,XMS
XMY,Yam Island,Thursday Island,AU,Australia/Brisbane,XMY
XNA,Northwest Arkansas Regional,Cave Springs,US,America/Chicago,FYV
XNG,Quang Ngai,Quang Ngai,VN,Asia/Ho_Chi_Minh,XNG
XNH,Nasiriyah Airport,An Nasiriyah,IQ,Asia/Baghdad,XNH
XNN,Xining Caojiabao Airport,Gaozhai,CN,Asia/Shanghai,XNN
XNT,Xingtai,Xingtai,CN,Asia/Shanghai,XNT
XNU,Nouna,Nouna,BF,Africa/Ouagadougou,XNU
XNY,39th Street Ferry,Weehawken,US,America/New_York,NYC
XOF,Stratford International Rail Station,,GB,Europe/London,LON
XPA,Pama,Pama,BF,Africa/Ouagadougou,XPA
XPK,Pukatawagan,,CA,America/Winnipeg,XPK
XPL,Coronel Enrique Soto Cano AB,Comayagua,HN,America/Tegucigalpa,XPL
XPP,Poplar River,,CA,America/Winnipeg,XPP
XPR,Pine Ridge,Pine Ridge,US,America/Denver,XPR
XPU,West Kuparuk,Prudhoe Bay,US,America/Anchorage,XPU
XPZ,Harbour,Saint-Tropez,FR,Europe/Paris,LTT
XQP,Quepos Airport,Quepos,CR,America/Costa_Rica,XQP
XQU,Qualicum,Parksville,CA,America/Vancouver,XQU
XRH,Richmond AFB,Richmond,AU,Australia/Sydney,XRH
XRQ,Xinbarag Youqi Baogede Airport,Hulun,CN,Asia/Shanghai,XRQ
XRR,Ross River,,CA,America/Whitehorse,XRR
XRY,Jerez Airport,,ES,Europe/Madrid,XRY
XSB,Sir Bani Yas Island Airport,,AE,Asia/Dubai,XSB
XSC,International,Cockburn Town,TC,America/Grand_Turk,XSC
XSD,Test Range,Tonopah,US,America/Los_Angeles,TPH
XSE,Sebba,Sebba,BF,Africa/Ouagadougou,XSE
XSI,South Indian Lake,,CA,America/Winnipeg,XSI
XSM,St Marys,Leonardtown,US,America/New_York,XSM
XSO,Siocon,Siocon,PH,Asia/Manila,XSO
XSP,Seletar,,SG,Asia/Singapore,SIN
XTG,Thargomindah,Bourke,AU,Australia/Brisbane,XTG
XTL,Tadoule Lake,,CA,America/Winnipeg,XTL
XTO,Taroom,Taroom,AU,Australia/Brisbane,XTO
XTR,Tara,Chinchilla,AU,Australia/Brisbane,XTR
XTT,Etoile,Paris,FR,Europe/Paris,PAR
XUZ,Xuzhou Guanyin Airport,Suicheng,CN,Asia/Shanghai,XUZ
XVL,Vinh Long,Vinh Long,VN,Asia/Ho_Chi_Minh,XVL
XWA,Williston Basin International Airport,Williston,CA,America/Toronto,XWA
XWZ,Nykoping,Nykoping,SE,Europe/Stockholm,XWZ
XXK,Katrineholm,Katrineholm,SE,Europe/Stockholm,XXK
XYA,Yandina,Honiara,SB,Pacific/Guadalcanal,XYA
XYE,Ye,Sangkhla Buri,MM,Asia/Rangoon,XYE
XYP,Avesta Krylbo,,SE,Europe/Stockholm,XYP
XYR,Yellow River,Ubrub,PG,Pacific/Port_Moresby,XYR
XZA,Zabre,Po,BF,Africa/Ouagadougou,XZA
YAA,Anahim Lake,,CA,America/Vancouver,YAA
YAB,Arctic Bay,,CA,America/Iqaluit,YAB
YAC,Cat Lake,,CA,America/Winnipeg,YAC
YAD,Moose Lake,,CA,America/Winnipeg,YAD
YAE,Alta Lake,,CA,America/Vancouver,YAE
YAF,Asbestos Hill,Asbestos,CA,America/Montreal,YAF
YAG,Fort Frances Municipal Airport,International Falls,CA,America/Winnipeg,YAG
YAH,Lagrande 4,,CA,America/Montreal,YAH
YAI,Chillan,Chillan,CL,America/Santiago,YAI
YAJ,Lyall Harbour,,CA,America/Vancouver,YAJ
YAK,Yakutat Airport,,US,America/Yakutat,YAK
YAL,Alert Bay,,CA,America/Vancouver,YAL
YAM,Sault Ste. Marie Airport,Sault Ste. Marie,CA,America/Toronto,YAM
YAN,Yangambi,Yangambi,CD,Africa/Lubumbashi,YAN
YAO,Yaounde Airport,Yaounde,CM,Africa/Douala,YAO
YAP,Yap International Airport,Colonia,FM,Pacific/Chuuk,YAP
YAQ,Maple Bay,,CA,America/Vancouver,YAQ
YAR,Lagrande 3,Chapais,CA,America/Montreal,YAR
YAS,Yasawa Island,Ba,FJ,Pacific/Fiji,YAS
YAT,Attawapiskat,,CA,America/Toronto,YAT
YAU,Kattiniq/donaldson,,CA,America/Montreal,YAU
YAV,Miners Bay,,CA,America/Vancouver,YAV
YAW,Shearwater,Dartmouth,CA,America/Halifax,YHZ
YAX,Angling Lake Airport,,CA,America/Winnipeg,YAX
YAY,St Anthony,Lewisporte,CA,America/St_Johns,YAY
YAZ,Tofino Airport,,CA,America/Vancouver,YAZ
YBA,Banff,Banff,CA,America/Edmonton,YBA
YBB,Kugaaruk,,CA,America/Cambridge_Bay,YBB
YBC,Baie-Comeau Airport,Baie-Comeau,CA,America/Montreal,YBC
YBD,New Westminster,New Westminster,CA,America/Vancouver,YBD
YBE,Uranium City,,CA,America/Regina,YBE
YBF,Bamfield,,CA,America/Vancouver,YBF
YBG,Saguenay-Bagotville Airport,,CA,America/Montreal,YBG
YBH,Bull Harbour,,CA,America/Vancouver,YBH
YBI,Black Tickle,,CA,America/Goose_Bay,YBI
YBJ,Baie Johan Beetz,,CA,America/Montreal,YBJ
YBK,Baker Lake,,CA,America/Rankin_Inlet,YBK
YBL,Campbell River Airport,,CA,America/Vancouver,YBL
YBM,Bronson Creek,,CA,America/Vancouver,YBM
YBN,Borden,Summerside,CA,America/Toronto,YBN
YBO,Bob Quinn Lake,Ketchikan,CA,America/Vancouver,YBO
YBP,Yibin Caiba Airport,Yibin,CN,Asia/Shanghai,YBP
YBQ,Telegraph Harbour,,CA,America/Vancouver,YBQ
YBR,Brandon Municipal Airport,Brandon,CA,America/Winnipeg,YBR
YBS,Musselwhite,,CA,America/Toronto,YBS
YBT,Brochet,,CA,America/Winnipeg,YBT
YBV,Berens River Airport,,CA,America/Winnipeg,YBV
YBW,Springbank,,CA,America/Vancouver,YBW
YBX,Blanc Sablon,,CA,America/Blanc-Sablon,YBX
YBY,Bonnyville,Bonnyville,CA,America/Edmonton,YBY
YCA,Courtenay,,CA,America/Vancouver,YCA
YCB,Cambridge Bay Airport,,CA,America/Cambridge_Bay,YCB
YCC,Regional,Cornwall,CA,America/Toronto,YCC
YCD,Nanaimo Airport,,CA,America/Vancouver,YCD
YCE,Centralia,South Huron,CA,America/Toronto,YCE
YCF,Cortes Bay,,CA,America/Vancouver,YCF
YCG,Castlegar Airport,Castlegar,CA,America/Vancouver,YCG
YCH,Miramichi,Miramichi,CA,America/Moncton,YCH
YCI,Caribou Island,,CA,America/Toronto,YCI
YCJ,Cape St James,,CA,America/Vancouver,YCJ
YCK,Colville Lake,,CA,America/Yellowknife,YCK
YCL,Charlo,Carleton-sur-Mer,CA,America/Moncton,YCL
YCM,Niagara District Airport,Niagara-on-the-Lake,CA,America/Toronto,YCM
YCN,Cochrane,,CA,America/Toronto,YCN
YCO,Kugluktuk Airport,,CA,America/Cambridge_Bay,YCO
YCP,Co-op Point,,CA,America/Winnipeg,YCP
YCQ,Chetwynd,,CA,America/Dawson_Creek,YCQ
YCR,Cross Lake,,CA,America/Winnipeg,YCR
YCS,Chesterfield Inlet,,CA,America/Rankin_Inlet,YCS
YCT,Coronation,Hanna,CA,America/Edmonton,YCT
YCU,Yuncheng Airport,Yuncheng,CN,Asia/Shanghai,YCU
YCV,Cartierville,,CA,America/Montreal,YCV
YCW,Chilliwack Municipalcipal Airport,Chilliwack,CA,America/Vancouver,YCW
YCX,Gagetown,,CA,America/Moncton,YCX
YCY,Clyde River,,CA,America/Iqaluit,YCY
YCZ,Fairmont Hot Springs,Invermere,CA,America/Edmonton,YCZ
YDA,Dawson City Airport,,CA,America/Dawson,YDA
YDB,Burwash Landings,,CA,America/Whitehorse,YDB
YDC,Industrial Airport,Drayton Valley,CA,America/Edmonton,YDC
YDE,Paradise River,,CA,America/Goose_Bay,YDE
YDF,Deer Lake Regional Airport,,CA,America/St_Johns,YDF
YDG,Digby,Digby,CA,America/Halifax,YDG
YDH,Daniels Harbour,,CA,America/St_Johns,YDH
YDI,Davis Inlet,,CA,America/Goose_Bay,YDI
YDJ,Hatchet Lake,,CA,America/Regina,YDJ
YDK,Main Duck Island,,CA,America/Toronto,YDK
YDL,Dease Lake,,CA,America/Vancouver,YDL
YDN,Dauphin,Dauphin,CA,America/Winnipeg,YDN
YDO,St Methode,Dolbeau-Mistassini,CA,America/Montreal,YDO
YDP,Nain,,CA,America/Goose_Bay,YDP
YDQ,Dawson Creek,Dawson Creek,CA,America/Dawson_Creek,YDQ
YDR,Broadview,Esterhazy,CA,America/Regina,YDR
YDS,Desolation Sound,,CA,America/Vancouver,YDS
YDT,Boundary Bay Airport,,CA,America/Vancouver,YVR
YDU,Kasba Lake,,CA,America/Yellowknife,YDU
YDV,Bloodvein,,CA,America/Winnipeg,YDV
YDW,Obre Lake,,CA,America/Yellowknife,YDW
YDX,Doc Creek,,CA,America/Vancouver,YDX
YEB,Bar River,Sault Ste. Marie,CA,America/Toronto,YEB
YEC,Yecheon,Mungyeong,KR,Asia/Seoul,YEC
YED,Namao Field,,CA,America/Edmonton,YEA
YEG,Edmonton International Airport,Leduc,CA,America/Edmonton,YEA
YEH,Yinchuan Helanshan Airport,Yinchuan,CN,Asia/Shanghai,YEH
YEI,Yenisehir Airport,Hamzabey,TR,Europe/Istanbul,YEI
YEK,Arviat,,CA,America/Rankin_Inlet,YEK
YEL,Elliot Lake,,CA,America/Toronto,YEL
YEM,East Manitoulin,Little Current,CA,America/Toronto,YEM
YEN,Estevan,Estevan,CA,America/Regina,YEN
YEO,Yeovilton,Sherborne,GB,Europe/London,YEO
YEP,Estevan Point,,CA,America/Vancouver,YEP
YEQ,Yenkis,Wabag,PG,Pacific/Port_Moresby,YEQ
YER,Fort Severn,,CA,America/Toronto,YER
YES,Yasouj,Yasuj,IR,Asia/Tehran,YES
YET,Edson,Edson,CA,America/Edmonton,YET
YEU,Eureka,,CA,America/Rankin_Inlet,YEU
YEV,Inuvik Mike Zubko Airport,,CA,America/Inuvik,YEV
YEY,Amos,Amos,CA,America/Montreal,YEY
YFA,Fort Albany,,CA,America/Toronto,YFA
YFB,Iqaluit Airport,,CA,America/Iqaluit,YFB
YFC,Fredericton International Airport,Oromocto,CA,America/Moncton,YFC
YFE,Forestville,Forestville,CA,America/Montreal,YFE
YFG,Fontanges,,CA,America/Montreal,YFG
YFH,Fort Hope,,CA,America/Toronto,YFH
YFI,Firebag,,CA,America/Edmonton,HZP
YFJ,Snare Lake,,CA,America/Yellowknife,YFJ
YFL,Fort Reliance,,CA,America/Yellowknife,YFL
YFO,Flin Flon Airport,,CA,America/Winnipeg,YFO
YFR,Fort Resolution,,CA,America/Yellowknife,YFR
YFS,Fort Simpson,,CA,America/Yellowknife,YFS
YFX,Fox Harbour (St Lewis),,CA,America/St_Johns,YFX
YGA,Gagnon,,CA,America/Montreal,YGA
YGB,Gillies Bay,,CA,America/Vancouver,YGB
YGC,Grande Cache,Grande Cache,CA,America/Edmonton,YGC
YGE,Gorge Harbor,,CA,America/Vancouver,YGE
YGG,Ganges Harbor,North Cowichan,CA,America/Vancouver,YGG
YGH,Fort Good Hope,,CA,America/Yellowknife,YGH
YGJ,Miho Airport,Sakaiminato,JP,Asia/Tokyo,YGJ
YGK,Kingston/Norman Rogers Airport,,CA,America/Toronto,YGK
YGL,La Grande Airport,,CA,America/Montreal,YGL
YGM,Gimli,,CA,America/Winnipeg,YGM
YGN,Greenway Sound,,CA,America/Vancouver,YGN
YGO,Gods Lake Narrows Airport,,CA,America/Winnipeg,YGO
YGP,Michel-Pouliot Gaspe Airport,Gaspe,CA,America/Montreal,YGP
YGQ,Geraldton,,CA,America/Toronto,YGQ
YGR,Iles De La Madeleine,Souris,CA,America/Halifax,YGR
YGS,Germansen,,CA,America/Vancouver,YGS
YGT,Igloolik Airport,,CA,America/Iqaluit,YGT
YGV,Havre St Pierre,,CA,America/Montreal,YGV
YGW,Kuujjuarapik Airport,,CA,America/Montreal,YGW
YGX,Gillam,,CA,America/Winnipeg,YGX
YGY,Deception,,CA,America/Montreal,YGY
YGZ,Grise Fiord,,CA,America/Iqaluit,YGZ
YHA,Port Hope Simpson,,CA,America/St_Johns,YHA
YHB,Hudson Bay,Hudson Bay,CA,America/Regina,YHB
YHC,Hakai Pass,,CA,America/Vancouver,YHC
YHD,Dryden Regional Airport,,CA,America/Winnipeg,YHD
YHE,Hope,Hope,CA,America/Vancouver,YHE
YHF,Hearst,,CA,America/Toronto,YHF
YHG,Charlottetown,,CA,America/St_Johns,YHG
YHH,Harbor SPB,,CA,America/Vancouver,YBL
YHI,Holman,,CA,America/Yellowknife,YHI
YHK,Gjoa Haven Airport,,CA,America/Cambridge_Bay,YHK
YHM,Hamilton Airport,Ancaster,CA,America/Toronto,YTO
YHN,Hornepayne,,CA,America/Toronto,YHN
YHO,Hopedale,,CA,America/Goose_Bay,YHO
YHP,Poplar Hill,,CA,America/Winnipeg,YHP
YHR,Chevery,,CA,America/Blanc-Sablon,YHR
YHS,Sechelt,,CA,America/Vancouver,YHS
YHT,Haines Junction,Haines Junction,CA,America/Whitehorse,YHT
YHU,St. Hubert Airport,,CA,America/Montreal,YMQ
YHY,Hay River,,CA,America/Yellowknife,YHY
YHZ,Halifax Stanfield International Airport,Cole Harbour,CA,America/Halifax,YHZ
YIA,Yogyakarta International Airport,Srandakan,ID,Asia/Jakarta,YIA
YIB,Atikokan,,CA,America/Atikokan,YIB
YIC,Yichun Mingyueshan Airport,Hutian,CN,Asia/Shanghai,YIC
YIE,Arxan Yiershi Airport,Wenquan,CN,Asia/Shanghai,YIE
YIF,Pakuashipi,,CA,America/Blanc-Sablon,YIF
YIG,Big Bay Marina,,CA,America/Vancouver,YIG
YIH,Yichang Sanxia Airport,Yunchi,CN,Asia/Shanghai,YIH
YIK,Ivujivik,,CA,America/Montreal,YIK
YIN,Yining Airport,Dadamtu,CN,Asia/Shanghai,YIN
YIO,Pond Inlet Airport,,CA,America/Iqaluit,YIO
YIP,Willow Run Airport,Belleville,US,America/Detroit,DTT
YIV,Island Lake Airport,,CA,America/Winnipeg,YIV
YIW,Yiwu Airport,Yiwu,CN,Asia/Shanghai,YIW
YJA,Jasper Airport,Jasper Park Lodge,CA,America/Edmonton,YJA
YJF,Fort Liard,,CA,America/Yellowknife,YJF
YJN,St Jean,Saint-Jean-sur-Richelieu,CA,America/Montreal,YJN
YJO,Johnny Mountain,,CA,America/Vancouver,YJO
YJP,Jasper-hinton,Hinton,CA,America/Edmonton,YJP
YJS,Samjiyon,Changbai,KP,Asia/Pyongyang,YJS
YJT,Stephenville,Stephenville,CA,America/St_Johns,YJT
YKA,Kamloops Airport,Kamloops,CA,America/Vancouver,YKA
YKC,Collins Bay,Kingston,CA,America/Regina,YKC
YKD,Township Airport,Wingham,CA,America/Toronto,YKD
YKE,Knee Lake,,CA,America/Winnipeg,YKE
YKF,Region of Waterloo International Airport,Cambridge,CA,America/Toronto,YKF
YKG,Kangirsuk Airport,,CA,America/Montreal,YKG
YKH,Yingkou Lanqi Airport,Qingshiling,CN,Asia/Shanghai,YKH
YKI,Kennosao Lake,Uuemoisa,CA,America/Winnipeg,YKI
YKJ,Key Lake,,CA,America/Regina,YKJ
YKK,Kitkatla,,CA,America/Vancouver,YKK
YKL,Schefferville Airport,,CA,America/Montreal,YKL
YKM,Yakima Air Terminal,Yakima,US,America/Los_Angeles,YKM
YKN,Chan Gurney,Yankton,US,America/Chicago,YKN
YKO,Hakkari–Yüksekova Airport,Yuksekova,TR,Europe/Istanbul,YKO
YKQ,Waskaganish Airport,,CA,America/Montreal,YKQ
YKS,Yakutsk Airport,Markha,RU,Asia/Yakutsk,YKS
YKT,Klemtu,,CA,America/Vancouver,YKT
YKU,Chisasibi,,CA,America/Montreal,YKU
YKX,Kirkland Lake,Kirkland Lake,CA,America/Toronto,YKX
YKY,Kindersley,Kindersley,CA,America/Regina,YKY
YKZ,Buttonville Municipalcipal,Richmond Hill,CA,America/Toronto,YTO
YLA,Langara,Craig,CA,America/Vancouver,YLA
YLB,Lac Biche,Lac La Biche,CA,America/Edmonton,YLB
YLC,Kimmirut,,CA,America/Iqaluit,YLC
YLD,Chapleau,Thessalon,CA,America/Toronto,YLD
YLE,Wha Ti,,CA,America/Yellowknife,YLE
YLF,LaForges,,CA,America/Montreal,YLF
YLG,Yalgoo,Melville,AU,Australia/Perth,YLG
YLH,Lansdowne House,,CA,America/Toronto,YLH
YLI,Ylivieska,Ylivieska,FI,Europe/Helsinki,YLI
YLJ,Meadow Lake,,CA,America/Regina,YLJ
YLK,Lake Simcoe Regional,Barrie,CA,America/Toronto,YLK
YLL,Lloydminster,Lloydminster,CA,America/Edmonton,YLL
YLM,Clinton Creek,,CA,America/Whitehorse,YLM
YLN,Yilan,Yinglan,CN,Asia/Shanghai,YLN
YLO,Shilo,Carberry,CA,America/Winnipeg,YLO
YLP,Mingan,,CA,America/Montreal,YLP
YLQ,La Tuque,La Tuque,CA,America/Montreal,YLQ
YLR,Leaf Rapids,,CA,America/Winnipeg,YLR
YLS,Lebel-Sur-Quevillon,,CA,America/Montreal,YLS
YLT,Alert,Upernavik,CA,America/Pangnirtung,YLT
YLV,Yevlakh Airport,Yevlakh,AZ,Asia/Baku,YLV
YLW,Kelowna International Airport,Kelowna,CA,America/Vancouver,YLW
YLX,Long Point,,CA,America/Toronto,YLX
YLY,Langley Regional,Langley,CA,America/Vancouver,YLY
YMA,Mayo,,CA,America/Whitehorse,YMA
YMB,Merritt,Merritt,CA,America/Vancouver,YMB
YMC,Maricourt Airstrip,,CA,America/Montreal,YMC
YMD,Mould Bay,,CA,America/Rankin_Inlet,YMD
YME,Matane,Matane,CA,America/Montreal,YME
YMF,Montagne Harbor,Point Roberts,CA,America/Vancouver,YMF
YMG,Manitouwadge,,CA,America/Toronto,YMG
YMH,Mary's Harbour,,CA,America/St_Johns,YMH
YMI,Minaki,Warroad,CA,America/Winnipeg,YMI
YMJ,Moose Jaw / Air Vice Marshal C. M. Mcewen Airport,Moose Jaw,CA,America/Regina,YMJ
YMK,Mys-Kamenny,Mys-Kamennyy,RU,Asia/Yekaterinburg,YMK
YML,Charlevoix,La Malbaie,CA,America/Montreal,YML
YMM,Fort McMurray International Airport,Fort McMurray,CA,America/Edmonton,YMM
YMN,Makkovik Airport,,CA,America/Goose_Bay,YMN
YMO,Moosonee,Iroquois Falls,CA,America/Toronto,YMO
YMP,Port McNeil,,CA,America/Vancouver,YMP
YMR,Merry Island,,CA,America/Vancouver,YMR
YMS,Yurimaguas,Yurimaguas,PE,America/Lima,YMS
YMT,Chibougamau Airport,Chibougamau,CA,America/Montreal,YMT
YMU,Mansons Landing SPB,,CA,America/Vancouver,YMU
YMV,Mary River,Clyde River,CA,America/Iqaluit,YMV
YMW,Maniwaki,Maniwaki,CA,America/Montreal,YMW
YMX,Mirabel International Airport,Mirabel,CA,America/Montreal,YMQ
YNA,Natashquan,,CA,America/Montreal,YNA
YNB,Yanbu Airport,Yanbu` al Bahr,SA,Asia/Riyadh,YNB
YNC,Wemindji,,CA,America/Montreal,YNC
YND,Gatineau Airport,,CA,America/Toronto,YOW
YNE,Norway House Airport,,CA,America/Winnipeg,YNE
YNF,Deer Lake/Stephenville,,CA,America/St_Johns,YNF
YNG,Youngstown,Howland Center,US,America/New_York,YNG
YNH,Hudson Hope,Chetwynd,CA,America/Edmonton,YNH
YNI,Nitchequon,Fermont,CA,America/Montreal,YNI
YNJ,Yanji Chaoyangchuan Airport,,CN,Asia/Shanghai,YNJ
YNK,Nootka Sound,,CA,America/Vancouver,YNK
YNL,Points North Landing,,CA,America/Regina,YNL
YNM,Matagami,,CA,America/Montreal,YNM
YNN,Yandi,,AU,Australia/Perth,YNN
YNO,North Spirit Lake,,CA,America/Winnipeg,YNO
YNP,Natuashish Airport,,CA,America/Goose_Bay,YNP
YNR,Arnes,,CA,America/Winnipeg,YNR
YNS,Nemiscau Airport,Lebel-sur-Quevillon,CA,America/Montreal,YNS
YNT,Yantai Laishan International Airport,Laishan,CN,Asia/Shanghai,YNT
YNX,Snap Lake,,CA,America/Yellowknife,YNX
YNY,Yangyang Airport,Sokcho,KR,Asia/Seoul,YNY
YNZ,Yancheng Nanyang International Airport,Yulong,CN,Asia/Shanghai,YNZ
YOA,Ekati,,CA,America/Yellowknife,YOA
YOC,Old Crow,Dawson City,CA,America/Whitehorse,YOC
YOD,Cold Lake,Cold Lake,CA,America/Edmonton,YOD
YOE,Falher,Falher,CA,America/Edmonton,YOE
YOG,Ogoki,,CA,America/Toronto,YOG
YOH,Oxford House,,CA,America/Winnipeg,YOH
YOI,Opinaca,,CA,America/Montreal,YOI
YOJ,Footner Lake Airport,,CA,America/Edmonton,YOJ
YOK,Yokohama,Minami-rinkan,JP,Asia/Tokyo,YOK
YOL,Yola Airport,Jimeta,NG,Africa/Lagos,YOL
YON,Yongphulla Airport,Trashigang,BT,Asia/Thimphu,YON
YOO,Oshawa,Oshawa,CA,America/Toronto,QWA
YOP,Rainbow Lake,High Level,CA,America/Edmonton,YOP
YOS,Billy Bishop Regional,,CA,America/Toronto,YOS
YOT,Yotvata,Al Quwayrah,IL,Asia/Jerusalem,YOT
YOW,Ottawa/Macdonald-Cartier International Airport,,CA,America/Toronto,YOW
YOY,Valcartier,Newport,CA,America/Montreal,YOY
YPA,Glass Field,Prince Albert,CA,America/Regina,YPA
YPB,Port Alberni,,CA,America/Vancouver,YPB
YPC,Paulatuk,,CA,America/Yellowknife,YPC
YPD,Parry Sound,Parry Sound,CA,America/Toronto,YPD
YPE,Peace River,Peace River,CA,America/Edmonton,YPE
YPF,Esquimalt,,CA,America/Vancouver,YPF
YPG,Portage La Prairie,Portage la Prairie,CA,America/Winnipeg,YPG
YPH,Inukjuak,,CA,America/Montreal,YPH
YPI,Port Simpson,,CA,America/Vancouver,YPI
YPJ,Aupaluk Airport,,CA,America/Montreal,YPJ
YPL,Pickle Lake,,CA,America/Atikokan,YPL
YPM,Pikangikum,,CA,America/Winnipeg,YPM
YPN,Port Menier,,CA,America/Montreal,YPN
YPO,Peawanuck,,CA,America/Toronto,YPO
YPP,Pine Point,Hay River,CA,America/Yellowknife,YPP
YPQ,Peterborough,Peterborough,CA,America/Toronto,YPQ
YPR,Digby Island Airport,,CA,America/Vancouver,YPR
YPS,Port Hawkesbury,,CA,America/Halifax,YPS
YPT,Pender Harbor,Sechelt,CA,America/Vancouver,YPT
YPW,Powell River,Powell River,CA,America/Vancouver,YPW
YPX,Puvirnituq,,CA,America/Montreal,YPX
YPY,Fort Chipewyan Airport,,CA,America/Edmonton,YPY
YPZ,Burns Lake,Burns Lake,CA,America/Vancouver,YPZ
YQA,Muskoka,Bracebridge,CA,America/Toronto,YQA
YQB,Quebec City Jean Lesage International Airport,L'Ancienne-Lorette,CA,America/Montreal,YQB
YQC,Quaqtaq,,CA,America/Montreal,YQC
YQD,Clearwater,The Pas,CA,America/Winnipeg,YQD
YQE,Kimberley,Kimberley,CA,America/Vancouver,YQE
YQF,Red Deer Regional Airport,Penhold,CA,America/Edmonton,YQF
YQG,Windsor International Airport,Windsor,CA,America/Toronto,YQG
YQH,Watson Lake,Watson Lake,CA,America/Whitehorse,YQH
YQI,Yarmouth,Yarmouth,CA,America/Halifax,YQI
YQJ,April Point SPB,,CA,America/Vancouver,YQJ
YQK,Kenora Airport,Baudette,CA,America/Winnipeg,YQK
YQL,Lethbridge Airport,Lethbridge,CA,America/Edmonton,YQL
YQM,Greater Moncton International Airport,Dieppe,CA,America/Moncton,YQM
YQN,Nakina,,CA,America/Toronto,YQN
YQQ,Comox Airport,Courtenay,CA,America/Vancouver,YQQ
YQR,Regina International Airport,Regina,CA,America/Regina,YQR
YQS,Pembroke Area Municipalcipal,St. Thomas,CA,America/Toronto,YQS
YQT,Thunder Bay International Airport,,CA,America/Thunder_Bay,YQT
YQU,Grande Prairie Airport,Grande Prairie,CA,America/Edmonton,YQU
YQV,Yorkton,Yorkton,CA,America/Regina,YQV
YQW,North Battleford,North Battleford,CA,America/Regina,YQW
YQX,Gander International Airport,Gambo,CA,America/St_Johns,YQX
YQY,Sydney Airport,Glace Bay,CA,America/Glace_Bay,YQY
YQZ,Quesnel Airport,Quesnel,CA,America/Vancouver,YQZ
YRA,Rae Lakes,,CA,America/Yellowknife,YRA
YRB,Resolute Bay Airport,,CA,America/Resolute,YRB
YRC,Refuge Cove SPB,Saguenay,CA,America/Vancouver,YRC
YRD,Dean River,Houston,CA,America/Vancouver,YRD
YRE,Resolution Island,,CA,America/Pangnirtung,YRE
YRF,Cartwright,,CA,America/Goose_Bay,YRF
YRG,Rigolet,,CA,America/Goose_Bay,YRG
YRI,Riviere Du Loup,Riviere-du-Loup,CA,America/Montreal,YRI
YRJ,Roberval,Roberval,CA,America/Montreal,YRJ
YRL,Red Lake Airport,,CA,America/Winnipeg,YRL
YRM,Rocky Mountain House,Rocky Mountain House,CA,America/Edmonton,YRM
YRN,Rivers Inlet,,CA,America/Vancouver,YRN
YRO,Rockcliffe St,Gatineau,CA,America/Toronto,YOW
YRQ,Trois-Rivieres,Sainte-Catherine,CA,America/Montreal,YRQ
YRR,Stuart Island,,CA,America/Vancouver,YRR
YRS,Red Sucker Lake,,CA,America/Winnipeg,YRS
YRT,Rankin Inlet Airport,,CA,America/Rankin_Inlet,YRT
YRV,Revelstoke,Revelstoke,CA,America/Vancouver,YRV
YSA,Sable Island,Port Hawkesbury,CA,America/Halifax,YSA
YSB,Sudbury Airport,Greater Sudbury,CA,America/Toronto,YSB
YSC,Sherbrooke,Sherbrooke,CA,America/Montreal,YSC
YSD,Suffield,Bow Island,CA,America/Edmonton,YSD
YSE,Squamish,,CA,America/Vancouver,YSE
YSF,Stony Rapids,,CA,America/Regina,YSF
YSG,Lutselke,,CA,America/Yellowknife,YSG
YSH,Smith Falls,Smiths Falls,CA,America/Toronto,YSH
YSI,Sans Souci,,CA,America/Toronto,YSI
YSJ,Saint John Airport,Saint John,CA,America/Moncton,YSJ
YSK,Sanikiluaq Airport,,CA,America/Iqaluit,YSK
